,usim,manufacturer,latitude,longitude,address,facility_type,floor,notice,geometry,sigungu
2716,01232971259,엔티모아,38.368,128.512,강원 고성군 죽왕면 가진리 46-8,SKT2,[지상] 1층/1층층,거진파출소(가진출장소),POINT (1088406.1260439863 2041316.2926200028),0
2717,01232973207,엔티모아,36.535,126.467,충남 서부면 남당항로 213번길 25-62,SKT2,[지상] 1/2층,파출소,POINT (907529.5917792263 1837971.687162093),홍성군
2718,01232972206,엔티모아,37.115,126.683,경기 화성시 서신면 궁평리 701,SKT2,[지상] 1/1층,화성출장소,POINT (927415.50163798 1902127.0807493757),화성시
2719,01232971913,엔티모아,37.005,126.451,충남 서산시 대산읍 화곡리 1877,SKT1,[지상] 2/2층,,POINT (906668.7670831962 1890126.2867927009),서산시
2720,01232971818,엔티모아,36.043,129.37,해동로278,SKT1,[지상] 1/3층,포항파출소,POINT (1168456.3935262472 1784520.6101266341),포항시 북구
2721,01232972346,엔티모아,35.88,129.518,경북 포항시 남구 장기면 양포리 9-19,SKT1,[지상] 1층/1층층,양포출장소,POINT (1182164.5761099 1766704.4334438709),포항시 남구
2722,01232971378,엔티모아,36.031,129.382,경북 포항시 남구 송도동 378-437,SKT1,[지상] 1/1층,형산강출장소,POINT (1169563.2511882875 1783210.239295958),포항시 남구
2723,01232971811,엔티모아,36.11,129.431,경북 포항시 북구 흥해읍 용한리 7-18,SKT1,[지상] 1/2층,영일만파출소,POINT (1173804.5643269443 1792060.5891431991),포항시 북구
2724,01232971965,엔티모아,37.293,126.577,경기 안산시 단원구 대부북동 1980,SKT2,[지상] 1층/2층,안산파출소,POINT (918190.3325923703 1921960.8709419155),안산시 단원구
2725,01232972443,엔티모아,34.794,128.383,경상남도 통영시 산양읍 산양일주로 1561,SKT1,[지상] 1/1층층,삼덕출장소,POINT (1080777.7492156231 1644739.0157643147),통영시
2726,01232972259,엔티모아,34.96,128.321,경남 고성군 고성읍 수남리 479-5,SKT1,[지상] 1/1층,고성파출소,POINT (1074954.9359773528 1663099.9388040311),고성군
2727,01232971712,엔티모아,37.793,128.918,강원 강릉시 강문동 159-17,SKT1,[지상] 1/2층,강문출장소,POINT (1124848.9465596883 1977980.1830778418),강릉시
2728,01232971438,엔티모아,35.211,126.375,전남 영광군 염산면 봉남리 695-20,SKT1,[지상] 1층/1층층,설도출장소,POINT (897603.8856834777 1691207.2228056039),0
2729,01232972236,엔티모아,34.786,126.392,전남 목포시 산정동 1428-3,SKT2,[지상] 1층/1층층,서산/동명출장소,POINT (898628.4177313483 1644055.9203533647),목포시
2730,01232972281,엔티모아,37.638,126.542,경기 김포시 대곶면 대명항1로 107,SKT1,[지상] 2층/2층층,강화파출소 대명출장소,POINT (915477.380048797 1960268.120522433),0
2731,01232972448,엔티모아,34.382,126.94,완도군 약산면 당목길 67,SKT1,[지상] 1/1층,당목출장소,POINT (948517.5560853411 1598839.7577985222),완도군
2732,01232971556,엔티모아,34.989,128.408,경남 고성군 거류면 당동리 146-14,SKT1,[지상] 1/1층,당동출장소,POINT (1082868.7869751698 1666384.7333877957),0
2733,01232971956,엔티모아,34.529,127.439,전남 고흥군 동일면 덕흥리 695-8,SKT1,[지상] 1/1층,,POINT (994401.9415295329 1614999.650406617),0
2734,01232971484,엔티모아,37.491,126.621,인천 동구 만석부두로 43,SKT1,[지상] 1/1층,만석출장소,POINT (922295.002934837 1943890.6350864945),동구
2735,01232972354,엔티모아,34.996,128.476,경남 고성군 동해면 장좌리 40-7,SKT1,[지상] 1/1층,우두포출장소,POINT (1089067.435270401 1667219.5598173854),고성군
2736,01232972103,엔티모아,35.068,129.065,부산 영도구 동삼동 632-1,SKT2,[지상] 1/2층,영도파출소 중리출장소,POINT (1142696.6766247062 1675888.8937723034),0
2737,01232973738,엔티모아,34.721,125.937,비금면 비금수도길 134-93,SKT1,[지상] 1/1층,신안파출소/비금출장소,POINT (856884.9591749012 1637400.7324305582),신안군
2738,01232971180,엔티모아,35.361,126.444,전라남도 영광군 법성면 굴비로 1갈 60-4,SKT1,[지상] 1/2층,법성출장소,POINT (904061.5682245058 1707774.4555445379),영광군
2739,01232971827,엔티모아,35.614,129.451,울산 북구 구유동 654-3,SKT2,[지상] 2/2층,강동해양파출소,POINT (1176702.9681856527 1737074.0746614528),북구
2740,01232972007,엔티모아,34.684,125.442,전남 신안군 흑산면 예리 176-48,SKT1,[지상] 1/2층,흑산파출소,POINT (811470.5890474226 1634112.9864814961),신안군
2741,01232971196,엔티모아,37.028,126.561,장고항리 577,SKT1,[지상] 1층/1층층,당진파출소,POINT (916481.0814612885 1892575.6477591686),당진시
2742,01232971867,엔티모아,35.142,128.671,경남 창원시 진해구 속천동 11,SKT1,[지상] 2/2층,진해해양파출소,POINT (1106673.2864696719 1683602.998500631),창원시 진해구
2743,01232971848,엔티모아,35.092,128.79,경남 창원시 진해구 안골로 90-7,SKT1,[지상] 1/2층,신항광역파출소,POINT (1117586.1256628127 1678191.6377361296),창원시 진해구
2744,01232971829,엔티모아,34.843,128.435,통영시 멘데해안길 39,SKT1,[지상] 1/1층,통영파출소 동호출장소,POINT (1085484.2701977773 1650216.0911873775),0
2745,01232971372,엔티모아,36.585,126.315,충남 태안군 안면읍 창기리 1269-135,SKT1,[지상] 1/2층,안면해양파출소,POINT (893990.9119622181 1843675.0958960804),태안군
2746,01232971203,엔티모아,36.776,126.131,충남 태안군 소원면 모항리 495-18,SKT2,[지상] 1/3층,,POINT (877832.058936403 1865082.660953997),태안군
2747,01232963026,우리넷,34.923,127.695,광양시 항만9로 89,SKT1,[지상] 2/2층,광양파출소,POINT (1017810.7374910408 1658706.4424464686),광양시
2748,01232973026,엔티모아,34.923,127.695,전남 광양시 중동 1806,SKT1,[지상] 2/2층,광양파출소,POINT (1017810.7374910408 1658706.4424464686),광양시
2749,01232972278,엔티모아,34.967,127.757,광양시 망덕리 51-9,SKT2,[지상] 2/2층,광양파출소 망덕출장소,POINT (1023461.1137698937 1663598.6353868477),광양시
2750,01232971838,엔티모아,36.828,126.327,충남 서산시 팔봉면 호리 621,SKT1,[지상] 1/1층,구도출장소,POINT (895394.382210688 1870619.0014741372),0
2751,01232971522,엔티모아,34.826,128.359,통영시 모상길 2,SKT1,[지상] 1/1층,통영파출소 풍화출장소,POINT (1078551.771909858 1648268.6756427109),0
2752,01232972416,엔티모아,34.682,125.192,전남 신안군 흑산면 홍도리 산 20,SKT1,[지상] 1/1층,홍도출장소,POINT (788559.321738207 1634388.0168410698),신안군
2753,01232972059,엔티모아,34.891,128.696,옥포로2길17,SKT1,[지상] 1/1층,장승포파출소 옥포출장소,POINT (1109284.27208845 1655792.9706560248),거제시
2754,01232972397,엔티모아,34.762,128.475,경남 통영시 한산면 한산일주로1214,SKT2,[지상] 2/2층,한산출장소,POINT (1089228.725149181 1641268.1646912824),통영시
2755,01232971808,엔티모아,34.867,128.728,장승포로56-14,SKT1,[지상] 1/1층,장승포파출소,POINT (1112241.0468842168 1653166.6894966),0
2756,01232973497,엔티모아,34.99,128.681,장목7길 23-2,SKT1,[지상] 1/1층,해양경찰 장목출장소,POINT (1107783.9489147947 1666756.1294422601),0
2757,01232971932,엔티모아,36.68,129.453,울진대게로 129,SKT2,[지상] 1/2층층,후포파출소,POINT (1174505.509669003 1855336.6425412358),울진군
2758,01232971982,엔티모아,36.063,129.387,두호동 1019-2,SKT2,[지상] 1층/1층층,두호출장소,POINT (1169944.9659024582 1786768.851722268),0
2759,01232971823,엔티모아,35.483,129.431,울산 동구 방어동 175-14,SKT2,[지상] 2/2층,방어진파출소 2층(중앙침실),POINT (1175176.1762193604 1722506.904493616),동구
2760,01232971284,엔티모아,34.436,126.884,장흥군 대덕읍 옹암2길 4,SKT1,[지상] 1/1층,옹암출장소,POINT (943405.6235554361 1604857.5340185168),장흥군
2761,01232971851,엔티모아,36.226,126.079,외연도 2길 36,SKT1,[지상] 1/1층층,외연도출장소,POINT (872291.0785410489 1804136.621855216),0
2762,01232972025,엔티모아,35.76,129.491,동해안로 1690,SKT1,[지상] 1/1층,대본출장소,POINT (1179997.8100182859 1753342.5240160674),경주시
2763,01232971915,엔티모아,35.822,126.475,전북 군산시옥도면 새만금로1563-22,SKT1,[지상] 1/2층,새만금파출소,POINT (907410.464188325 1758875.6726074484),군산시
2764,01232971824,엔티모아,37.229,129.343,임원항구로12-22,SKT1,[지상] 1/2층,임원파출소,POINT (1163497.4357266736 1916052.7620651862),삼척시
2765,01232972107,엔티모아,35.081,128.955,부산 사하구 장림동 1149-4,SKT2,[지상] 1/2층,장림출장소,POINT (1132645.0667215781 1677178.8037828521),사하구
2766,01232971048,엔티모아,34.179,126.857,전남 완도군 청산면 도청리 1173-7,SKT1,[지상] 1/1층,청산출장소,POINT (940744.7226898439 1576375.2061104788),0
2767,01232972289,엔티모아,35.043,126.203,전남 신안군 지도읍 송도2길 70,SKT2,[지상] 1/2층,지도해양파출소,POINT (881705.0811307959 1672765.4693533187),0
2768,01232971382,엔티모아,35.07,129.018,부산시 서구 송도해변로 10-3,SKT2,[지상] 1/1층,송도출장소,POINT (1138407.4909208668 1676044.4501114525),서구
2769,01232972180,엔티모아,35.938,126.53,전라북도 비응남로 74-7,SKT2,[지상] 1/2층,군산해경비응파출소,POINT (912506.5152729283 1771691.4632204312),0
2770,01232973379,엔티모아,36.158,126.499,충남 서천군 서면 도둔리 1222-2,SKT1,[지상] 1층/3층층,홍원파출소,POINT (909961.1493807017 1796122.2612812775),서천군
2771,01232972081,엔티모아,35.809,129.506,감포항구길 71,SKT1,[지상] 1/2층,감포파출소,POINT (1181242.7448076857 1758805.8641364924),경주시
2772,01232972021,엔티모아,36.985,126.739,안섬포구길 63,SKT1,[지상] 1/1층,안섬출장소,POINT (932275.3592056985 1887663.9399563645),당진시
2773,01232971368,엔티모아,34.948,127.863,하동군 제먼당길 129-2,SKT2,[지상] 1/2층,노량파출소,POINT (1033145.3691248948 1661521.6132160989),하동군
2774,01232971812,엔티모아,35.104,128.497,경남 창원시 마산합포구 진동면 해양관광로 164-22 마산파출소광암출장소,SKT1,[지상] 1/1층,광암출장소,POINT (1090864.2054663796 1679215.997173464),0
2775,01232972108,엔티모아,36.971,126.781,한진리 95-9,SKT1,[지상] 1/2층,한진출장소,POINT (936001.451122085 1886081.801611113),당진시
2776,01232971541,엔티모아,37.535,126.917,서울 영등포구 여의도동 82-1,SKT1,[지상] 2층/3층층,한강파출소,POINT (948492.4176356377 1948568.9829498767),영등포구
2777,01232972389,엔티모아,33.517,126.528,서부두길12,SKT2,[지상] 1/2층,제주파출소,POINT (909731.3642144647 1503211.8006696438),제주시
2778,01232972151,엔티모아,36.4,126.427,월고지길78-6,SKT1,[지상] 1/1층,영목출장소,POINT (903782.1062492072 1823035.4446095293),태안군
2779,01232973748,엔티모아,34.726,127.721,어항단지로 116,SKT1,[지상] 2/3층,봉산파출소,POINT (1020233.626643318 1636865.4017745026),여수시
2780,01232971870,엔티모아,34.944,127.781,경상남도 하동군 금성면 나팔목길 60-5,SKT1,[지상] 1/1층,나팔출장소,POINT (1025659.207755274 1661053.926072401),0
2781,01232971896,엔티모아,35.102,128.48,경남 창원시 마산합포구 진동면 고현리 133-19,SKT2,[지상] 1/1층,고현출장소,POINT (1089316.9957559113 1678978.816388133),0
2782,01232972333,엔티모아,36.438,126.518,보령시오천면오천해안로781-20,SKT2,[지상] 1/1층,오천파출소,POINT (911985.3893711548 1827163.8284785715),보령시
2783,01232972104,엔티모아,36.504,126.334,방포항길94,SKT1,[지상] 1/1층,방포출장소,POINT (895581.8070324679 1834668.8577264096),0
2784,01232971987,엔티모아,37.7,126.38,해안서로 885,SKT1,[지상] 1/3층,강화파출소,POINT (901266.1611692682 1967305.3988610033),0
2785,01232971991,엔티모아,34.947,127.874,경상남도 하동군 금남면 노량해안길 178,SKT2,[지상] 1/1층,노량출장소,POINT (1034150.1937853439 1661414.4176538088),0
2786,01232972266,엔티모아,35.202,128.58,합포구 수산1길 186,SKT1,[지상] 1층/4층층,마산출장소,POINT (1098310.9508945115 1690163.6125828582),창원시 마산합포구
2787,01232972012,엔티모아,35.807,126.412,전북 군산시 옥도면 선유남길 37-1,SKT1,[지상] 1/1층,선유도출장소,POINT (901700.8945044301 1757273.334700665),0
2788,01232972257,엔티모아,37.046,126.526,석문면 왜목길55,SKT1,[지상] 1층/1층층,왜목출장소,POINT (913388.3898455527 1894603.8388442267),당진시
2789,01232971605,엔티모아,35.591,129.449,울산 북구 당사동 378-4,SKT2,[지상] 1/2층,당사출장소,POINT (1176572.3485017044 1734519.1360768932),북구
2790,01232971929,엔티모아,35.068,128.63,합포구 구산면 심리 22-18,SKT1,[지상] 1층/1층층,원전출장소,POINT (1103031.281526547 1675352.8157015115),창원시 마산합포구
2791,01232971041,엔티모아,34.565,126.999,전남 장흥군 관산읍 고마리 934-2,SKT1,[지상] 1층/1층층,출장소내,POINT (954042.090713623 1619103.9244790126),장흥군
2792,01232973310,엔티모아,36.672,126.273,태안군 남면 몽대로 495-18,SKT1,[지상] 1/1층,몽산포출장소,POINT (890356.7938934369 1853373.4733601394),0
2793,01232972335,엔티모아,35.692,129.474,양남항구길30,SKT1,[지상] 1/1층,읍천출장소,POINT (1178612.5286702178 1745768.1451341484),0
2794,01232972160,엔티모아,36.695,126.227,충남 태안군 근흥면 도황리 8-4,SKT1,[지상] 1/1층,채석포 출장소,POINT (886279.9701415049 1855978.5532671586),태안군
2795,01232972057,엔티모아,36.68,126.152,충남 태안군 근흥면 정죽리 1298-5,SKT2,[지상] 1/1층,안흥출장소,POINT (879556.3056356399 1854406.1019425397),0
2796,01232971343,엔티모아,35.84,126.49,전북 군산시 옥도면 야미도리 167-1,SKT2,[지상] 1/1층,야미도출장소,POINT (908786.082556304 1760858.0928719523),군산시
2797,01232971769,엔티모아,36.803,126.147,충남 태안군 소원면 의항리 978-93,SKT1,[지상] 1/1층,천리포출장소,POINT (879302.324390112 1868057.6804245177),0
2798,01232972310,엔티모아,36.726,126.141,충남 태안군 소원면 파도리 130-28,SKT1,[지상] 1/1층,파도리출장소,POINT (878645.7589095661 1859523.0621706),태안군
2799,01232971767,엔티모아,34.715,128.584,경남 거제시 남부면 저구리 767-4,SKT1,[지상] 1/2층,거제남부파출소,POINT (1099260.6369033006 1636158.1493068621),거제시
2800,01232973356,엔티모아,34.298,126.527,전남 해남군 송지면 송호리 1180,SKT2,[지상] 1층/3층층,,POINT (910458.9627922693 1589811.8584391784),해남군
2801,01232972200,엔티모아,34.318,126.602,전남 해남군 북평면 영전리 1433-15,SKT1,[지상] 1층/2층층,,POINT (917380.7027470934 1591966.1212752983),해남군
2802,01232971971,엔티모아,35.092,128.611,합포구 옥계안길 9,SKT1,[지상] 1층/1층층,옥계출장소,POINT (1101269.1557531126 1677995.0623314423),창원시 마산합포구
2803,01232973577,엔티모아,34.632,127.031,전라남도 장흥군 안양면 수문1길 59,SKT2,[지상] 1층/2층층,수문출장소,POINT (957012.0838768319 1626519.4701066935),장흥군
2804,01232972407,엔티모아,37.558,126.608,인천시 서구 정서진1로 41-1,SKT1,[지상] 1/2층,인천해양경찰서 정서진파출소,POINT (921216.2526808733 1951334.8689129318),서구
2805,01232970749,엔티모아,37.66,125.702,연평로 152,SKT2,[지상] 1층/2층층,연평파출소,POINT (841407.7097786336 1963798.0144478844),옹진군
2806,01232971386,엔티모아,34.633,128.265,욕지일주로79,SKT1,[지상] 1층/1층층,욕지출장소,POINT (1070118.5052538798 1626796.4111557626),통영시
2807,01232972167,엔티모아,34.803,126.119,중부로 1502-77,SKT2,[지상] 1/1층,신안파출소,POINT (873675.8866060196 1646250.8649703292),신안군
2808,01232971884,엔티모아,35.57,126.264,석금길 18,SKT2,[지상] 1/2층,대리출장소,POINT (887997.831783316 1731144.6533240688),부안군
2809,01232971974,엔티모아,34.729,127.729,전남 여수시 봉산동 100-7,SKT1,[지상] 2/5층,여수봉산파출소 봉산출장소,POINT (1020965.3095108684 1637199.714865792),여수시
2810,01232971346,엔티모아,33.214,126.252,제주특별자치도 서귀포시 대정읍 하모리 694-7,SKT1,[지상] 1/1층,모슬포출장소,POINT (883695.5882074863 1469890.2909278953),서귀포시
2811,01232972010,엔티모아,34.804,128.695,경남 거제시 일운면 구조라리 42-17,SKT1,[지상] 1/2층,구조라출장소,POINT (1109307.8939235634 1646143.4187264228),거제시
2812,01232970936,엔티모아,34.721,127.704,여수시 신월5길 55,SKT1,[지상] 1/2층,여수봉산파출소 신월출장소,POINT (1018678.315900146 1636307.6564371656),여수시
2813,01232973315,엔티모아,35.117,128.893,부산시 강서구 낙동남로 682번길 199,SKT1,[지상] 1/1층,녹산출장소,POINT (1126936.620200539 1681090.7757751583),강서구
2814,01232972362,엔티모아,33.558,126.74,제주특별자치도 제주시 구좌읍 김녕리 4074-2,SKT2,[지상] 1/1층,,POINT (929453.418358502 1507593.2797254086),제주시
2815,01232972075,엔티모아,37.288,129.317,강원 삼척시 근덕면 장호리 3-1,SKT1,[지상] 1/1층,장호출장소,POINT (1161064.9708935264 1922554.4074020227),0
2816,01232971788,엔티모아,37.826,124.715,인천 옹진군 대청면 대청리 377-19,SKT1,[지상] 1층/2층층,대청파출소,POINT (754883.692665846 1984349.6229120328),옹진군
2817,01232972051,우리넷,35.098,128.927,부산시 강서구 르노삼성대로568,SKT1,[지상] 1/1층,동리출장소,POINT (1130065.264161743 1679027.3592347365),강서구
